customer_id,customer_name,customer_segment,region_id
1653,Aiden Evans,Home Office,1
1654,Aiden Adams,Consumer,6
1655,Harper White,Consumer,5
1656,Harper Harris,Consumer,3
1657,Leo Ward,Home Office,4
1658,Hazel Phillips,Consumer,5
1659,Sofia Roberts,Home Office,6
1660,Mia Taylor,Home Office,1
1661,Jack Baker,Corporate,1
1662,Leo Lewis,Consumer,2
1663,Nora Lewis,Consumer,3
1664,Layla Harris,Consumer,3
1665,Scarlett Phillips,Home Office,4
1666,Olivia Walker,Consumer,3
1667,Noah Walker,Consumer,3
1668,Aiden Brown,Corporate,6
1669,James Ward,Consumer,4
1670,Ella Green,Consumer,6
1671,Amelia Hill,Consumer,6
1672,Harper Evans,Consumer,6
1673,Mason Campbell,Home Office,3
1674,Leo Roberts,Consumer,4
1675,Hazel King,Consumer,2
1676,Aiden Roberts,Consumer,4
1677,Olivia Taylor,Consumer,1
1678,Henry Hill,Consumer,5
1679,Jack Thomas,Consumer,2
1680,Isla Johnson,Consumer,1
1681,Evelyn Cooper,Consumer,1
1682,Grace Thomas,Consumer,2
1683,Mila Thomas,Consumer,1
1684,Noah Taylor,Consumer,4
1685,Aria White,Corporate,3
1686,Aiden Young,Consumer,1
1687,Emma Baker,Consumer,1
1688,Scarlett Wilson,Consumer,4
1689,Ava King,Consumer,6
1690,Hazel Davies,Consumer,6
1691,Aria Green,Consumer,1
1692,Hazel Cooper,Consumer,2
1693,Nora Young,Consumer,5
1694,Harper Green,Corporate,6
1695,Mason Turner,Consumer,2
1696,Mia White,Consumer,1
1697,Mia Green,Consumer,1
1698,Noah Ward,Consumer,2
1699,Scarlett Brown,Corporate,6
1700,Mila Wright,Consumer,6
1701,Isla King,Consumer,3
1702,Sofia Hill,Consumer,1
1703,Zoe Ward,Consumer,5
1704,Noah Ward,Consumer,3
1705,Hazel Davies,Consumer,3
1706,Aria Cooper,Consumer,3
1707,Layla Davies,Home Office,1
1708,Hazel Ward,Corporate,4
1709,Noah Campbell,Consumer,2
1710,Lucas Phillips,Consumer,2
1711,Harper Davies,Corporate,2
1712,Hazel Hill,Consumer,5
1713,Zoe Ward,Home Office,3
1714,Mia Cooper,Consumer,1
1715,Noah Smith,Corporate,3
1716,Mia Wright,Consumer,6
1717,Henry Taylor,Corporate,6
1718,Hazel White,Consumer,2
1719,Mia Hall,Home Office,3
1720,Mila King,Corporate,2
1721,Grace Young,Corporate,3
1722,Nora Wilson,Consumer,3
1723,Zoe Allen,Corporate,6
1724,Ella Roberts,Consumer,6
1725,Mason Phillips,Consumer,5
1726,Emma White,Consumer,3
1727,Sophia Hill,Consumer,3
1728,Ella Green,Consumer,6
1729,Amelia Adams,Consumer,5
1730,Sophia Smith,Consumer,1
1731,Sofia White,Home Office,6
1732,Chloe Walker,Home Office,6
1733,Jack Baker,Consumer,2
1734,Scarlett Evans,Consumer,5
1735,Sophia Scott,Consumer,3
1736,Zoe Green,Consumer,4
1737,Nora Lewis,Consumer,1
1738,Layla Clark,Consumer,4
1739,Grace White,Corporate,2
1740,Liam Lewis,Consumer,1
1741,Evelyn Taylor,Consumer,6
1742,Sophia Wilson,Corporate,2
1743,Harper White,Corporate,4
1744,Hazel Thomas,Consumer,5
1745,Ava Roberts,Consumer,4
1746,Lucas Thomas,Consumer,2
1747,Ella Turner,Consumer,4
1748,Amelia White,Consumer,2
1749,Mia Wright,Consumer,4
1750,Sofia Wright,Consumer,5
1751,Ava Roberts,Home Office,4
1752,Mila Harris,Consumer,2
1753,Aiden Thomas,Consumer,1
1754,Noah Baker,Consumer,4
1755,Emma Hall,Home Office,4
1756,Mia Davies,Consumer,2
1757,Lucas Baker,Consumer,6
1758,Grace Ward,Consumer,6
1759,Nora Cooper,Consumer,6
1760,Aiden Turner,Home Office,5
1761,Mia Adams,Consumer,4
1762,Emma Green,Consumer,2
1763,Hazel Walker,Consumer,2
1764,James Scott,Consumer,4
1765,Isla Thomas,Consumer,3
1766,Olivia Young,Consumer,1
1767,Olivia Hall,Consumer,2
1768,Sofia Scott,Consumer,2
1769,James Clark,Corporate,3
1770,Aiden King,Consumer,1
1771,Hazel Young,Corporate,5
1772,Scarlett King,Consumer,6
1773,Chloe Baker,Home Office,1
1774,Layla Evans,Consumer,3
1775,Scarlett Thomas,Consumer,5
1776,Evelyn Turner,Home Office,6
1777,Henry Parker,Consumer,5
1778,Chloe Brown,Consumer,6
1779,Grace Hall,Home Office,2
1780,Grace Adams,Consumer,2
1781,James Brown,Corporate,1
1782,Hazel Wright,Consumer,4
1783,Emma Johnson,Corporate,2
1784,Layla King,Consumer,5
1785,Nora Allen,Consumer,3
1786,Mason Wright,Consumer,6
1787,Leo Wilson,Consumer,6
1788,Sophia White,Corporate,6
1789,Zoe Allen,Home Office,5
1790,Ella Taylor,Consumer,3
1791,Evelyn Evans,Corporate,5
1792,Aiden Wright,Consumer,4
1793,Harper Brown,Consumer,4
1794,Nora Allen,Consumer,3
1795,Ella Phillips,Consumer,5
1796,Noah Hall,Consumer,3
1797,Olivia Allen,Corporate,2
1798,Aria Hall,Consumer,6
1799,Jack Johnson,Home Office,5
1800,Leo Hall,Consumer,6
1801,Evelyn Phillips,Consumer,6
1802,Mia Hill,Consumer,3
1803,Ava Lewis,Consumer,4
1804,Amelia Campbell,Consumer,2
1805,Ava Hill,Home Office,6
1806,Mason Wright,Corporate,2
1807,Liam Johnson,Corporate,6
1808,Aria Harris,Corporate,1
1809,Aiden Brown,Corporate,6
1810,Leo Johnson,Consumer,3
1811,Hazel Cooper,Consumer,5
1812,Liam Ward,Consumer,1
1813,Harper Johnson,Home Office,6
1814,Mia Clark,Home Office,1
1815,Sophia Turner,Consumer,2
1816,Olivia Turner,Corporate,5
1817,Mila Hill,Consumer,6
1818,Mila Clark,Consumer,6
1819,James Cooper,Corporate,5
1820,Lucas Hall,Consumer,5
1821,Zoe Ward,Consumer,6
1822,Hazel Lewis,Corporate,1
1823,Lucas Brown,Corporate,3
1824,Evelyn Baker,Consumer,3
1825,Zoe King,Consumer,6
1826,Olivia Green,Corporate,2
1827,Zoe Harris,Consumer,4
1828,Emma Davies,Corporate,3
1829,Leo Lewis,Corporate,6
1830,Grace Wilson,Corporate,1
1831,Sofia Thomas,Corporate,5
1832,Layla Smith,Home Office,3
1833,Scarlett Smith,Consumer,5
1834,Mia Hall,Home Office,3
1835,Evelyn Hill,Home Office,1
1836,Leo Clark,Consumer,5
1837,Leo Lewis,Consumer,2
1838,Layla Thomas,Consumer,6
1839,Isla Hall,Consumer,5
1840,James Wilson,Consumer,1
1841,Amelia Evans,Home Office,4
1842,Hazel Cooper,Consumer,3
1843,Sofia Turner,Consumer,3
1844,Emma Johnson,Home Office,3
1845,Chloe Baker,Consumer,4
1846,Aria Scott,Home Office,1
1847,Scarlett Ward,Consumer,2
1848,Nora Cooper,Consumer,5
1849,Ava Thomas,Consumer,3
1850,Mason Brown,Consumer,6
1851,Emma Scott,Consumer,6
1852,Noah Hall,Consumer,3
1853,Henry Baker,Corporate,2
1854,Aiden Parker,Consumer,4
1855,Noah Thomas,Home Office,4
1856,Sofia Johnson,Home Office,3
1857,Lucas Hall,Consumer,3
1858,Isla King,Consumer,2
1859,Mason Turner,Consumer,2
1860,Zoe Turner,Corporate,6
1861,Noah Wilson,Consumer,5
1862,Grace Walker,Consumer,1
1863,Isla Campbell,Home Office,5
1864,Hazel Hill,Consumer,3
1865,Jack White,Consumer,4
1866,Jack Scott,Consumer,3
1867,Scarlett Baker,Consumer,5
1868,Layla White,Home Office,1
1869,Isla Walker,Consumer,2
1870,Nora Wilson,Consumer,2
1871,Evelyn Allen,Corporate,3
1872,Isla Clark,Consumer,3
1873,Mia Roberts,Consumer,5
1874,Noah King,Home Office,6
1875,Jack Cooper,Corporate,1
1876,Sofia Ward,Home Office,3
1877,Sophia Green,Home Office,4
1878,Evelyn Clark,Consumer,5
1879,Leo Young,Home Office,4
1880,Noah Harris,Consumer,6
1881,Mila Baker,Consumer,5
1882,Lucas Phillips,Consumer,1
1883,Grace White,Corporate,2
1884,Aiden Clark,Corporate,3
1885,Aria Wilson,Consumer,1
1886,Mia Lewis,Consumer,2
1887,Sophia Turner,Consumer,1
1888,Leo Young,Consumer,4
1889,Isla Parker,Consumer,3
1890,Isla Walker,Home Office,6
1891,Zoe Adams,Consumer,4
1892,Olivia Phillips,Home Office,1
1893,Ella Ward,Consumer,1
1894,Noah King,Consumer,2
1895,Aria Clark,Corporate,1
1896,Leo Allen,Consumer,1
1897,Olivia Lewis,Consumer,1
1898,Isla Roberts,Consumer,6
1899,Mason White,Consumer,6
1900,Mila Brown,Home Office,1
1901,Hazel Hall,Corporate,2
1902,Zoe Harris,Corporate,1
1903,Liam King,Consumer,1
1904,Sofia Campbell,Home Office,5
1905,Mason Johnson,Corporate,6
1906,Amelia Lewis,Consumer,6
1907,Evelyn Scott,Consumer,2
1908,Henry Johnson,Consumer,3
1909,Zoe Brown,Consumer,4
1910,Mason Phillips,Consumer,5
1911,Scarlett Wright,Consumer,2
1912,Sofia Baker,Corporate,6
1913,Leo Evans,Consumer,5
1914,Harper Evans,Consumer,4
1915,Zoe Ward,Consumer,3
1916,Ethan Walker,Consumer,1
1917,Hazel Smith,Home Office,6
1918,Mason Ward,Consumer,3
1919,Mason Hill,Consumer,2
1920,Emma Hill,Consumer,6
1921,Scarlett Young,Consumer,5
1922,Hazel Thomas,Consumer,6
1923,Aiden Scott,Consumer,5
1924,Aiden Evans,Consumer,4
1925,Lucas Ward,Home Office,1
1926,Isla King,Home Office,6
1927,Ethan Turner,Corporate,4
1928,Mia Lewis,Consumer,1
1929,Ella King,Consumer,2
1930,Mila Harris,Consumer,3
1931,Mia Roberts,Corporate,4
1932,James Allen,Consumer,3
1933,Nora Young,Consumer,2
1934,Ella Taylor,Consumer,2
1935,Chloe Hill,Corporate,4
1936,Harper Turner,Corporate,3
1937,Layla White,Consumer,2
1938,Hazel Evans,Consumer,6
1939,James White,Home Office,1
1940,Aria Johnson,Corporate,3
1941,Jack Parker,Corporate,1
1942,Isla Hill,Consumer,2
1943,Olivia Smith,Consumer,4
1944,Amelia King,Consumer,3
1945,Hazel Wright,Consumer,1
1946,Jack Hill,Home Office,1
1947,Aria Walker,Consumer,1
1948,Olivia Evans,Consumer,1
1949,Ethan Thomas,Consumer,6
1950,Lucas Wright,Consumer,6
1951,Layla Thomas,Consumer,5
1952,Harper King,Consumer,6
1953,Mila Baker,Consumer,4
1954,Ethan Roberts,Home Office,1
1955,Scarlett Campbell,Consumer,2
1956,Harper Hill,Consumer,5
1957,Mila Hill,Corporate,6
1958,Harper Hall,Home Office,4
1959,Sophia Hill,Consumer,1
1960,Chloe Harris,Consumer,3
1961,Sophia Wilson,Home Office,5
1962,Sofia King,Consumer,3
1963,Harper Davies,Consumer,6
1964,Hazel Cooper,Consumer,4
1965,Leo Green,Consumer,6
1966,Noah Allen,Corporate,5
1967,Noah Campbell,Consumer,3
1968,Zoe Brown,Consumer,6
1969,Layla Baker,Home Office,6
1970,Noah Turner,Corporate,4
1971,Ava Clark,Corporate,6
1972,Olivia Campbell,Consumer,3
1973,Mila Thomas,Consumer,3
1974,Liam Adams,Corporate,3
1975,Olivia Smith,Consumer,3
1976,Mason Allen,Corporate,2
1977,Ella Harris,Consumer,4
1978,Noah Scott,Corporate,2
1979,Mila Baker,Consumer,4
1980,Hazel Scott,Corporate,6
1981,Hazel Young,Consumer,6
1982,Evelyn Young,Home Office,3
1983,Ava Smith,Corporate,4
1984,Leo King,Consumer,2
1985,Aria Smith,Consumer,1
1986,Ava Allen,Consumer,1
1987,Sofia Roberts,Consumer,6
1988,Leo Walker,Corporate,5
1989,Ava Allen,Consumer,4
1990,Layla Adams,Consumer,5
1991,Evelyn Clark,Corporate,5
1992,Chloe Ward,Consumer,6
1993,Sophia Taylor,Consumer,3
1994,Hazel Taylor,Home Office,1
1995,Grace Wilson,Consumer,1
1996,Isla Evans,Consumer,6
1997,Henry Allen,Consumer,3
1998,Amelia Campbell,Consumer,6
1999,James Roberts,Consumer,6
2000,Chloe Lewis,Corporate,5
